permReq(read=1, addr=0x1555555eaa0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1555555eaa0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff612070, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff612070, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff612070, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff612060, proc=1): INVALID -> INVALID_SHARED
busReq(req=2, addr=0x1555555db60, proc=0): SHARED -> INVALID
busReq(req=2, addr=0x1555555db60, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x1555555db60, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x1555555db60, proc=2): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x1ffffffff80, proc=2): SHARED -> SHARED_MODIFIED
busReq(req=2, addr=0x1ffffffff80, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x1ffffffff80, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x1ffffffff80, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x1ffffffff80, proc=2): SHARED_MODIFIED -> MODIFIED
permReq(read=1, addr=0x15555562b20, proc=2): SHARED -> SHARED
permReq(read=1, addr=0x15555562aa0, proc=2): SHARED -> SHARED
permReq(read=0, addr=0x1ffff89dd70, proc=2): SHARED -> SHARED_MODIFIED
busReq(req=2, addr=0x40001555555dc90, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x40001555555dc90, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x40001555555dc90, proc=2): INVALID -> INVALID
busReq(req=3, addr=0x40001555555dc90, proc=3): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x400015555555500, proc=3): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x400015555555500, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x400015555555500, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x400015555555500, proc=2): INVALID -> INVALID
busReq(req=3, addr=0x400015555555500, proc=3): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x40001ffffdfff80, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x15555562b20, proc=3): SHARED -> SHARED_MODIFIED
busReq(req=2, addr=0x100001555555ff30, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x100001555555ff30, proc=2): INVALID -> INVALID
busReq(req=2, addr=0x100001555555ff30, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x100001555555ff30, proc=0): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001555555fe50, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff7f11f0, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001555555fe50, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff7f11f0, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff875610, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001555555fe50, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff7f11f0, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001555555ff30, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001555555ff30, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001555555ff30, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff875610, proc=0): MODIFIED -> MODIFIED
busReq(req=1, addr=0x1ffff612060, proc=0): INVALID -> INVALID
busReq(req=1, addr=0x1ffff612060, proc=2): INVALID -> INVALID
busReq(req=1, addr=0x1ffff612060, proc=3): MODIFIED -> SHARED
permReq(read=0, addr=0x100001ffff875450, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001555555ff30, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff7f11f0, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff7fb060, proc=0): INVALID -> INVALID_MODIFIED
busReq(req=3, addr=0x1ffff612060, proc=1): INVALID_SHARED -> SHARED
permReq(read=1, addr=0x1ffff612060, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff612060, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff612060, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff612060, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff612060, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff400000, proc=1): INVALID -> INVALID_SHARED
busReq(req=2, addr=0x1ffff89dd70, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x1ffff89dd70, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x1ffff89dd70, proc=3): SHARED -> INVALID
busReq(req=3, addr=0x1ffff89dd70, proc=2): SHARED_MODIFIED -> MODIFIED
permReq(read=0, addr=0x1ffff89dd70, proc=2): MODIFIED -> MODIFIED
permReq(read=0, addr=0x1ffff89dd70, proc=2): MODIFIED -> MODIFIED
permReq(read=1, addr=0x15555562c20, proc=2): SHARED -> SHARED
permReq(read=1, addr=0x15555562b20, proc=2): SHARED -> SHARED
permReq(read=0, addr=0x1ffff89dd70, proc=2): MODIFIED -> MODIFIED
permReq(read=1, addr=0x15555562aa0, proc=2): SHARED -> SHARED
permReq(read=0, addr=0x15555562ba0, proc=2): SHARED -> SHARED_MODIFIED
busReq(req=2, addr=0x15555562b20, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x15555562b20, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x15555562b20, proc=2): SHARED -> INVALID
busReq(req=3, addr=0x15555562b20, proc=3): SHARED_MODIFIED -> MODIFIED
permReq(read=0, addr=0x15555562c20, proc=3): SHARED -> SHARED_MODIFIED
busReq(req=2, addr=0x15555562c20, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x15555562c20, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x15555562c20, proc=2): SHARED -> INVALID
busReq(req=3, addr=0x15555562c20, proc=3): SHARED_MODIFIED -> MODIFIED
permReq(read=0, addr=0x15555562ba0, proc=3): SHARED -> SHARED_MODIFIED
busReq(req=2, addr=0x15555562ba0, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x15555562ba0, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x15555562ba0, proc=2): SHARED_MODIFIED -> INVALID_MODIFIED
busReq(req=3, addr=0x15555562ba0, proc=3): SHARED_MODIFIED -> MODIFIED
permReq(read=0, addr=0x1ffff89dd80, proc=3): SHARED -> SHARED_MODIFIED
busReq(req=2, addr=0x1ffff89dd80, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x1ffff89dd80, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x1ffff89dd80, proc=2): SHARED -> INVALID
busReq(req=3, addr=0x1ffff89dd80, proc=3): SHARED_MODIFIED -> MODIFIED
permReq(read=0, addr=0x15555562ba0, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x15555562b20, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x15555562c20, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x15555562ca0, proc=3): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x100001ffff7fb060, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff7fb060, proc=2): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff7fb060, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x100001ffff7fb060, proc=0): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff7fb040, proc=0): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x100001ffff7fb040, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff7fb040, proc=2): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff7fb040, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x100001ffff7fb040, proc=0): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff88ec80, proc=0): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x100001ffff88ec80, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff88ec80, proc=2): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff88ec80, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x100001ffff88ec80, proc=0): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001555555ff30, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001555555f170, proc=0): INVALID -> INVALID_MODIFIED
busReq(req=1, addr=0x1ffff400000, proc=0): INVALID -> INVALID
busReq(req=1, addr=0x1ffff400000, proc=2): INVALID -> INVALID
busReq(req=1, addr=0x1ffff400000, proc=3): MODIFIED -> SHARED
busReq(req=3, addr=0x1ffff400000, proc=1): INVALID_SHARED -> SHARED
permReq(read=1, addr=0x1ffff4007a0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff400000, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff4007a0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff400810, proc=1): INVALID -> INVALID_SHARED
busReq(req=2, addr=0x15555562ba0, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x15555562ba0, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x15555562ba0, proc=3): MODIFIED -> INVALID
busReq(req=3, addr=0x15555562ba0, proc=2): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x1ffff89dd80, proc=2): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x1ffff89dd80, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x1ffff89dd80, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x1ffff89dd80, proc=3): MODIFIED -> INVALID
busReq(req=3, addr=0x1ffff89dd80, proc=2): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x1ffff89dd80, proc=2): MODIFIED -> MODIFIED
permReq(read=0, addr=0x15555562ba0, proc=2): MODIFIED -> MODIFIED
permReq(read=1, addr=0x155555628f0, proc=2): INVALID -> INVALID_SHARED
busReq(req=2, addr=0x15555562ca0, proc=0): MODIFIED -> INVALID
busReq(req=2, addr=0x15555562ca0, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x15555562ca0, proc=2): INVALID -> INVALID
busReq(req=3, addr=0x15555562ca0, proc=3): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffffdfff60, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffffdfff60, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001555555fe50, proc=3): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x100001555555f170, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x100001555555f170, proc=2): INVALID -> INVALID
busReq(req=2, addr=0x100001555555f170, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x100001555555f170, proc=0): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff7f11f0, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff7f11f0, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff7f11e0, proc=0): INVALID -> INVALID_MODIFIED
busReq(req=1, addr=0x1ffff400810, proc=0): INVALID -> INVALID
busReq(req=1, addr=0x1ffff400810, proc=2): INVALID -> INVALID
busReq(req=1, addr=0x1ffff400810, proc=3): MODIFIED -> SHARED
busReq(req=3, addr=0x1ffff400810, proc=1): INVALID_SHARED -> SHARED
permReq(read=1, addr=0x1ffff4007a0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff4007a0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff4007a0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff4007a0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff4007a0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x155555620f0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff612070, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff612070, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff612070, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff612070, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x155555620f0, proc=1): SHARED -> SHARED
busReq(req=1, addr=0x155555628f0, proc=0): SHARED -> SHARED
busReq(req=1, addr=0x155555628f0, proc=1): SHARED -> SHARED
busReq(req=1, addr=0x155555628f0, proc=3): INVALID -> INVALID
permReq(read=1, addr=0x155555620f0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff8b11f0, proc=1): INVALID -> INVALID_SHARED
busReq(req=3, addr=0x155555628f0, proc=2): INVALID_SHARED -> SHARED
permReq(read=0, addr=0x15555562880, proc=2): MODIFIED -> MODIFIED
permReq(read=0, addr=0x15555562880, proc=2): MODIFIED -> MODIFIED
permReq(read=0, addr=0x1555555da90, proc=2): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x80001555555fe50, proc=0): SHARED -> INVALID
busReq(req=2, addr=0x80001555555fe50, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x80001555555fe50, proc=2): INVALID -> INVALID
busReq(req=3, addr=0x80001555555fe50, proc=3): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff875610, proc=3): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x80001ffff875610, proc=0): SHARED -> INVALID
busReq(req=2, addr=0x80001ffff875610, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x80001ffff875610, proc=2): INVALID -> INVALID
busReq(req=3, addr=0x80001ffff875610, proc=3): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001555555fe50, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001555555fe60, proc=3): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x100001ffff7f11e0, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff7f11e0, proc=2): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff7f11e0, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x100001ffff7f11e0, proc=0): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff7f11e0, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001555555f930, proc=0): INVALID -> INVALID_MODIFIED
busReq(req=1, addr=0x1ffff8b11f0, proc=0): MODIFIED -> SHARED
busReq(req=1, addr=0x1ffff8b11f0, proc=2): INVALID -> INVALID
busReq(req=1, addr=0x1ffff8b11f0, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x1ffff8b11f0, proc=1): INVALID_SHARED -> SHARED
permReq(read=1, addr=0x1ffff8b11e0, proc=1): INVALID -> INVALID_SHARED
busReq(req=1, addr=0x1ffff8b11e0, proc=0): MODIFIED -> SHARED
busReq(req=1, addr=0x1ffff8b11e0, proc=2): INVALID -> INVALID
busReq(req=1, addr=0x1ffff8b11e0, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x1ffff8b11e0, proc=1): INVALID_SHARED -> SHARED
permReq(read=1, addr=0x1ffff8b11e0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff8b11f0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffffffff80, proc=1): INVALID -> INVALID_SHARED
busReq(req=2, addr=0x1555555da90, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x1555555da90, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x1555555da90, proc=3): SHARED -> INVALID
busReq(req=3, addr=0x1555555da90, proc=2): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x1555555dc20, proc=2): SHARED -> SHARED_MODIFIED
busReq(req=2, addr=0x1555555dc20, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x1555555dc20, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x1555555dc20, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x1555555dc20, proc=2): SHARED_MODIFIED -> MODIFIED
permReq(read=0, addr=0x1555555dc20, proc=2): MODIFIED -> MODIFIED
permReq(read=0, addr=0x1555555da90, proc=2): MODIFIED -> MODIFIED
permReq(read=0, addr=0x1ffff612070, proc=2): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x80001555555fe60, proc=0): SHARED -> INVALID
busReq(req=2, addr=0x80001555555fe60, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x80001555555fe60, proc=2): INVALID -> INVALID
busReq(req=3, addr=0x80001555555fe60, proc=3): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001555555fe60, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001555555fe50, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001555555fe50, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001555555fe50, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff875450, proc=3): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x100001555555f930, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x100001555555f930, proc=2): INVALID -> INVALID
busReq(req=2, addr=0x100001555555f930, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x100001555555f930, proc=0): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff7fb200, proc=0): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x100001ffff7fb200, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff7fb200, proc=2): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff7fb200, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x100001ffff7fb200, proc=0): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff7f2d00, proc=0): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x100001ffff7f2d00, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff7f2d00, proc=2): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff7f2d00, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x100001ffff7f2d00, proc=0): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff7fb100, proc=0): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x100001ffff7fb100, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff7fb100, proc=2): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff7fb100, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x100001ffff7fb100, proc=0): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff7f11f0, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff7fb100, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001555555fd70, proc=0): INVALID -> INVALID_MODIFIED
busReq(req=1, addr=0x1ffffffff80, proc=0): INVALID -> INVALID
busReq(req=1, addr=0x1ffffffff80, proc=2): MODIFIED -> SHARED
busReq(req=1, addr=0x1ffffffff80, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x1ffffffff80, proc=1): INVALID_SHARED -> SHARED
permReq(read=1, addr=0x15555562880, proc=1): INVALID -> INVALID_SHARED
busReq(req=1, addr=0x15555562880, proc=0): INVALID -> INVALID
busReq(req=1, addr=0x15555562880, proc=2): MODIFIED -> SHARED
busReq(req=1, addr=0x15555562880, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x15555562880, proc=1): INVALID_SHARED -> SHARED
permReq(read=1, addr=0x1ffffffff80, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffffffff80, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1555555ee00, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x1ffff4007a0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x80001ffff875450, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x80001ffff875440, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x80001ffff8c3d90, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x80001ffff875410, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x80001ffff8c3d90, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x80001ffff875410, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x80001ffff8c3940, proc=1): SHARED -> SHARED
busReq(req=2, addr=0x1ffff612070, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x1ffff612070, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x1ffff612070, proc=3): SHARED -> INVALID
permReq(read=1, addr=0x80001ffff8c3da0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x80001ffffdfff60, proc=1): INVALID -> INVALID_SHARED
busReq(req=3, addr=0x1ffff612070, proc=2): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x1ffff6120a0, proc=2): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x1ffff6120a0, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x1ffff6120a0, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x1ffff6120a0, proc=3): SHARED -> INVALID
busReq(req=3, addr=0x1ffff6120a0, proc=2): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x1ffff6120a0, proc=2): MODIFIED -> MODIFIED
permReq(read=0, addr=0x155555620f0, proc=2): SHARED -> SHARED_MODIFIED
busReq(req=2, addr=0x80001ffff875450, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x80001ffff875450, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x80001ffff875450, proc=2): INVALID -> INVALID
busReq(req=3, addr=0x80001ffff875450, proc=3): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff7f11f0, proc=3): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x80001ffff7f11f0, proc=0): MODIFIED -> INVALID
busReq(req=2, addr=0x80001ffff7f11f0, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x80001ffff7f11f0, proc=2): INVALID -> INVALID
busReq(req=3, addr=0x80001ffff7f11f0, proc=3): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff7f1220, proc=3): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x80001ffff7f1220, proc=0): SHARED -> INVALID
busReq(req=2, addr=0x80001ffff7f1220, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x80001ffff7f1220, proc=2): INVALID -> INVALID
busReq(req=3, addr=0x80001ffff7f1220, proc=3): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff7f1220, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff7f11f0, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff7f11f0, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff7f1210, proc=3): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x100001555555fd70, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x100001555555fd70, proc=2): INVALID -> INVALID
busReq(req=2, addr=0x100001555555fd70, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x100001555555fd70, proc=0): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001555555fd70, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001555555fd70, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff81bb00, proc=0): INVALID -> INVALID_MODIFIED
busReq(req=1, addr=0x80001ffffdfff60, proc=0): INVALID -> INVALID
busReq(req=1, addr=0x80001ffffdfff60, proc=2): INVALID -> INVALID
busReq(req=1, addr=0x80001ffffdfff60, proc=3): MODIFIED -> SHARED
busReq(req=3, addr=0x80001ffffdfff60, proc=1): INVALID_SHARED -> SHARED
permReq(read=1, addr=0x80001ffffdfff60, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x80001ffff8c3940, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x80001ffff86af90, proc=1): INVALID -> INVALID_SHARED
busReq(req=2, addr=0x155555620f0, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x155555620f0, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x155555620f0, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x155555620f0, proc=2): SHARED_MODIFIED -> MODIFIED
permReq(read=0, addr=0x15555562930, proc=2): MODIFIED -> MODIFIED
permReq(read=0, addr=0x15555562930, proc=2): MODIFIED -> MODIFIED
permReq(read=0, addr=0x155555620f0, proc=2): MODIFIED -> MODIFIED
permReq(read=0, addr=0x1ffff612070, proc=2): MODIFIED -> MODIFIED
permReq(read=0, addr=0x1ffff612070, proc=2): MODIFIED -> MODIFIED
permReq(read=0, addr=0x155555620f0, proc=2): MODIFIED -> MODIFIED
permReq(read=0, addr=0x155555620f0, proc=2): MODIFIED -> MODIFIED
permReq(read=0, addr=0x15555562100, proc=2): SHARED -> SHARED_MODIFIED
busReq(req=2, addr=0x80001ffff7f1210, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x80001ffff7f1210, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x80001ffff7f1210, proc=2): INVALID -> INVALID
busReq(req=3, addr=0x80001ffff7f1210, proc=3): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff7f11f0, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff7f11f0, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001555555fe50, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff7f11f0, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff7f11f0, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff7f11f0, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff7f11f0, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff7f11f0, proc=3): MODIFIED -> MODIFIED
permReq(read=0, addr=0x80001ffff7f11e0, proc=3): INVALID -> INVALID_MODIFIED
busReq(req=2, addr=0x100001ffff81bb00, proc=1): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff81bb00, proc=2): INVALID -> INVALID
busReq(req=2, addr=0x100001ffff81bb00, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x100001ffff81bb00, proc=0): INVALID_MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001ffff81bb00, proc=0): MODIFIED -> MODIFIED
permReq(read=0, addr=0x100001555555fdc0, proc=0): INVALID -> INVALID_MODIFIED
busReq(req=1, addr=0x80001ffff86af90, proc=0): INVALID -> INVALID
busReq(req=1, addr=0x80001ffff86af90, proc=2): INVALID -> INVALID
busReq(req=1, addr=0x80001ffff86af90, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x80001ffff86af90, proc=1): INVALID_SHARED -> SHARED
permReq(read=1, addr=0x80001ffff8ba1c0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x80001ffff8a0310, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x80001ffff8c3cb0, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x80001ffff86af90, proc=1): SHARED -> SHARED
permReq(read=1, addr=0x80001ffff875450, proc=1): INVALID -> INVALID_SHARED
busReq(req=2, addr=0x15555562100, proc=0): INVALID -> INVALID
busReq(req=2, addr=0x15555562100, proc=1): SHARED -> INVALID
busReq(req=2, addr=0x15555562100, proc=3): INVALID -> INVALID
busReq(req=3, addr=0x15555562100, proc=2): SHARED_MODIFIED -> MODIFIED
permReq(read=0, addr=0x1ffff612070, proc=2): MODIFIED -> MODIFIED
permReq(read=0, addr=0x155555620f0, proc=2): MODIFIED -> MODIFIED
